iter	Passed	Remaining
4321	51884	1148597
4322	51910	1148897
4323	51923	1148902
4324	51938	1148961
4325	51947	1148867
4326	51955	1148781
4327	51969	1148794
4328	51983	1148841
4329	51995	1148831
4330	52007	1148803
4331	52014	1148693
4332	52028	1148732
4333	52040	1148708
4334	52048	1148613
4335	52059	1148576
4336	52066	1148461
4337	52077	1148425
4338	52086	1148337
4339	52100	1148368
4340	52109	1148288
4341	52117	1148204
4342	52130	1148199
4343	52142	1148198
4344	52155	1148199
4345	52164	1148118
4346	52173	1148038
4347	52184	1148005
4348	52193	1147942
4349	52204	1147906
4350	52213	1147830
4351	52225	1147806
4352	52231	1147675
4353	52243	1147646
4354	52252	1147565
4355	52263	1147544
4356	52270	1147413
4357	52283	1147419
4358	52296	1147438
4359	52309	1147445
4360	52323	1147480
4361	52356	1147921
4362	52390	1148396
4363	52421	1148804
4364	52438	1148895
4365	52459	1149087
4366	52477	1149198
4367	52487	1149145
4368	52501	1149181
4369	52512	1149141
4370	52520	1149050
4371	52534	1149070
4372	52547	1149090
4373	52559	1149076
4374	52571	1149068
4375	52582	1149031
4376	52595	1149030
4377	52608	1149053
4378	52620	1149030
4379	52629	1148947
4380	52642	1148965
4381	52653	1148938
4382	52661	1148837
4383	52672	1148805
4384	52681	1148727
4385	52697	1148799
4386	52710	1148800
4387	52738	1149139
4388	52773	1149625
4389	52800	1149944
4390	52817	1150037
4391	52831	1150080
4392	52853	1150286
4393	52866	1150275
4394	52883	1150374
4395	52897	1150412
4396	52906	1150344
4397	52920	1150357
4398	52933	1150365
4399	52945	1150361
4400	52952	1150249
4401	52963	1150215
4402	52971	1150109
4403	52982	1150082
4404	52988	1149918
4405	53001	1149930
4406	53014	1149945
4407	53027	1149956
4408	53039	1149933
4409	53046	1149827
4410	53059	1149822
4411	53067	1149723
4412	53080	1149745
4413	53094	1149761
4414	53106	1149758
4415	53118	1149739
4416	53127	1149669
4417	53140	1149682
4418	53151	1149647
4419	53160	1149564
4420	53173	1149579
4421	53186	1149583
4422	53199	1149582
4423	53210	1149564
4424	53218	1149451
4425	53232	1149483
4426	53245	1149494
4427	53260	1149542
4428	53273	1149555
4429	53287	1149599
4430	53300	1149595
4431	53312	1149596
4432	53325	1149602
4433	53339	1149621
4434	53352	1149635
4435	53360	1149543
4436	53368	1149433
4437	53381	1149439
4438	53399	1149572
4439	53415	1149643
4440	53423	1149531
4441	53435	1149534
4442	53448	1149540
4443	53462	1149558
4444	53469	1149448
4445	53477	1149348
4446	53486	1149263
4447	53497	1149226
4448	53504	1149117
4449	53515	1149071
4450	53530	1149133
4451	53546	1149194
4452	53558	1149202
4453	53569	1149166
4454	53578	1149078
4455	53592	1149106
4456	53605	1149110
4457	53617	1149102
4458	53639	1149314
4459	53668	1149655
4460	53700	1150070
4461	53725	1150336
4462	53737	1150322
4463	53750	1150335
4464	53765	1150388
4465	53777	1150375
4466	53794	1150475
4467	53806	1150450
4468	53820	1150494
4469	53833	1150487
4470	53843	1150448
4471	53851	1150343
4472	53864	1150349
4473	53875	1150311
4474	53884	1150244
4475	53894	1150191
4476	53902	1150077
4477	53914	1150078
4478	53927	1150082
4479	53938	1150046
4480	53949	1150013
4481	53963	1150039
4482	53980	1150143
4483	54004	1150383
4484	54014	1150313
4485	54035	1150506
4486	54076	1151106
4487	54102	1151391
4488	54115	1151398
4489	54127	1151386
4490	54153	1151668
4491	54185	1152074
4492	54198	1152091
4493	54216	1152196
4494	54233	1152293
4495	54248	1152338
4496	54264	1152407
4497	54279	1152458
4498	54292	1152466
4499	54299	1152364
4500	54320	1152540
4501	54337	1152618
4502	54372	1153094
4503	54398	1153386
4504	54436	1153921
4505	54459	1154150
4506	54467	1154044
4507	54476	1153968
4508	54483	1153848
4509	54494	1153818
4510	54507	1153811
4511	54524	1153901
4512	54534	1153854
4513	54546	1153833
4514	54553	1153724
4515	54568	1153761
4516	54581	1153773
4517	54593	1153767
4518	54606	1153768
4519	54619	1153776
4520	54630	1153745
4521	54638	1153639
4522	54651	1153642
4523	54661	1153601
4524	54668	1153485
4525	54682	1153493
4526	54693	1153464
4527	54701	1153367
4528	54712	1153344
4529	54721	1153263
4530	54736	1153298
4531	54746	1153257
4532	54754	1153144
4533	54766	1153146
4534	54779	1153158
4535	54789	1153085
4536	54802	1153100
4537	54812	1153051
4538	54821	1152958
4539	54835	1152990
4540	54847	1152980
4541	54859	1152973
4542	54870	1152939
4543	54875	1152773
4544	54886	1152729
4545	54893	1152625
4546	54906	1152635
4547	54920	1152649
4548	54933	1152655
4549	54947	1152693
4550	54959	1152666
4551	54966	1152563
4552	54980	1152582
4553	54990	1152534
4554	54999	1152458
4555	55011	1152449
4556	55019	1152351
4557	55033	1152378
4558	55045	1152353
4559	55053	1152267
4560	55065	1152256
4561	55077	1152238
4562	55085	1152125
4563	55099	1152166
4564	55111	1152139
4565	55119	1152049
4566	55132	1152052
4567	55144	1152051
4568	55157	1152052
4569	55168	1152026
4570	55181	1152026
4571	55194	1152044
4572	55208	1152059
4573	55216	1151956
4574	55234	1152077
4575	55245	1152047
4576	55258	1152048
4577	55269	1152015
4578	55277	1151914
4579	55289	1151895
4580	55298	1151819
4581	55309	1151790
4582	55317	1151690
4583	55329	1151688
4584	55342	1151692
4585	55353	1151664
4586	55361	1151563
4587	55381	1151706
4588	55394	1151730
4589	55405	1151694
4590	55414	1151608
4591	55426	1151589
4592	55433	1151480
4593	55446	1151484
4594	55460	1151512
4595	55475	1151556
4596	55486	1151522
4597	55493	1151417
4598	55513	1151562
4599	55525	1151547
4600	55537	1151539
4601	55556	1151672
4602	55572	1151730
4603	55589	1151835
4604	55599	1151776
4605	55611	1151751
4606	55625	1151787
4607	55649	1152021
4608	55660	1151984
4609	55673	1151991
4610	55686	1152002
4611	55698	1151994
4612	55706	1151895
4613	55723	1151971
4614	55739	1152056
4615	55756	1152140
4616	55767	1152100
4617	55776	1152035
4618	55789	1152037
4619	55803	1152061
4620	55813	1152018
4621	55821	1151916
4622	55835	1151933
4623	55848	1151951
4624	55859	1151917
4625	55867	1151815
4626	55878	1151790
4627	55887	1151701
4628	55899	1151686
4629	55907	1151594
4630	55920	1151601
4631	55933	1151609
4632	55945	1151587
4633	55952	1151481
4634	55964	1151470
4635	55975	1151432
4636	55983	1151342
4637	55997	1151361
4638	56008	1151326
4639	56016	1151227
4640	56027	1151202
4641	56035	1151105
4642	56049	1151134
4643	56061	1151114
4644	56072	1151086
4645	56077	1150935
4646	56088	1150903
4647	56097	1150812
4648	56110	1150820
4649	56123	1150831
4650	56140	1150925
4651	56148	1150830
4652	56165	1150910
4653	56181	1150981
4654	56200	1151108
4655	56215	1151164
4656	56232	1151260
4657	56249	1151337
4658	56266	1151427
4659	56279	1151429
4660	56287	1151340
4661	56298	1151309
4662	56311	1151305
4663	56323	1151288
4664	56331	1151195
4665	56348	1151283
4666	56359	1151253
4667	56365	1151131
4668	56378	1151120
4669	56385	1151018
4670	56397	1151002
4671	56404	1150892
4672	56419	1150928
4673	56431	1150914
4674	56439	1150813
4675	56451	1150803
4676	56459	1150715
4677	56471	1150707
4678	56479	1150613
4679	56492	1150609
4680	56501	1150528
4681	56511	1150492
4682	56520	1150402
4683	56531	1150372
4684	56538	1150263
4685	56549	1150219
4686	56558	1150147
4687	56570	1150147
4688	56585	1150191
4689	56596	1150151
4690	56604	1150049
4691	56614	1150009
4692	56622	1149900
4693	56632	1149859
4694	56639	1149745
4695	56650	1149708
4696	56659	1149636
4697	56672	1149638
4698	56686	1149664
4699	56697	1149640
4700	56705	1149536
4701	56718	1149541
4702	56731	1149544
4703	56743	1149546
4704	56754	1149511
4705	56763	1149426
4706	56774	1149391
4707	56782	1149296
4708	56793	1149274
4709	56802	1149197
4710	56815	1149205
4711	56827	1149198
4712	56839	1149174
4713	56847	1149087
4714	56860	1149080
4715	56872	1149077
4716	56885	1149077
4717	56898	1149083
4718	56911	1149089
4719	56923	1149084
4720	56934	1149053
4721	56942	1148949
4722	56952	1148910
4723	56961	1148828
4724	56972	1148798
4725	56981	1148716
4726	56992	1148690
4727	57001	1148606
4728	57013	1148607
4729	57026	1148604
4730	57038	1148596
4731	57054	1148669
4732	57067	1148668
4733	57074	1148556
4734	57086	1148533
4735	57095	1148461
4736	57108	1148473
4737	57119	1148433
4738	57126	1148334
4739	57139	1148341
4740	57152	1148350
4741	57164	1148331
4742	57172	1148237
4743	57183	1148204
4744	57191	1148108
4745	57209	1148215
4746	57229	1148355
4747	57240	1148330
4748	57248	1148237
4749	57261	1148239
4750	57272	1148211
4751	57280	1148110
4752	57297	1148200
4753	57306	1148136
4754	57321	1148177
4755	57340	1148297
4756	57351	1148274
4757	57358	1148165
4758	57371	1148163
4759	57384	1148163
4760	57398	1148189
4761	57411	1148209
4762	57424	1148203
4763	57435	1148174
4764	57442	1148074
4765	57454	1148049
4766	57462	1147966
4767	57475	1147971
4768	57490	1148015
4769	57501	1147987
4770	57509	1147879
4771	57519	1147841
4772	57527	1147751
4773	57547	1147885
4774	57558	1147860
4775	57566	1147757
4776	57578	1147742
4777	57585	1147642
4778	57597	1147620
4779	57605	1147528
4780	57618	1147531
4781	57629	1147504
4782	57636	1147401
4783	57648	1147368
4784	57656	1147293
4785	57668	1147282
4786	57677	1147208
4787	57689	1147193
4788	57699	1147139
4789	57712	1147150
4790	57724	1147130
4791	57731	1147020
4792	57743	1147004
4793	57750	1146891
4794	57762	1146870
4795	57769	1146766
4796	57782	1146763
4797	57793	1146739
4798	57803	1146683
4799	57814	1146660
4800	57821	1146547
4801	57833	1146521
4802	57840	1146415
4803	57851	1146389
4804	57857	1146259
4805	57868	1146224
4806	57877	1146139
4807	57889	1146137
4808	57903	1146154
4809	57914	1146131
4810	57923	1146065
4811	57936	1146073
4812	57948	1146056
4813	57959	1146019
4814	57971	1146012
4815	57979	1145916
4816	57995	1145977
4817	58007	1145961
4818	58016	1145889
4819	58028	1145890
4820	58042	1145899
4821	58052	1145861
4822	58060	1145770
4823	58072	1145760
4824	58088	1145819
4825	58097	1145736
4826	58111	1145778
4827	58123	1145750
4828	58130	1145657
4829	58149	1145771
4830	58162	1145773
4831	58173	1145749
4832	58180	1145637
4833	58191	1145607
4834	58199	1145516
4835	58214	1145550
4836	58225	1145533
4837	58234	1145456
4838	58248	1145479
4839	58261	1145480
4840	58274	1145499
4841	58285	1145464
4842	58292	1145356
4843	58306	1145375
4844	58319	1145382
4845	58330	1145361
4846	58338	1145259
4847	58350	1145248
4848	58358	1145155
4849	58371	1145166
4850	58385	1145189
4851	58397	1145180
4852	58405	1145090
4853	58419	1145121
4854	58432	1145122
4855	58443	1145091
4856	58451	1144988
4857	58462	1144961
4858	58471	1144897
4859	58484	1144899
4860	58495	1144869
4861	58504	1144797
4862	58515	1144769
4863	58522	1144657
4864	58535	1144668
4865	58547	1144649
4866	58556	1144572
4867	58568	1144556
4868	58575	1144451
4869	58587	1144435
4870	58595	1144343
4871	58606	1144320
4872	58614	1144233
4873	58627	1144235
4874	58642	1144274
4875	58653	1144252
4876	58663	1144190
4877	58675	1144193
4878	58687	1144170
4879	58695	1144085
4880	58708	1144083
4881	58720	1144081
4882	58734	1144093
4883	58745	1144077
4884	58754	1143990
4885	58764	1143953
4886	58773	1143866
4887	58784	1143839
4888	58791	1143736
4889	58803	1143717
4890	58810	1143618
4891	58822	1143599
4892	58831	1143535
4893	58843	1143521
4894	58854	1143480
4895	58865	1143452
4896	58876	1143414
4897	58883	1143319
4898	58898	1143363
4899	58907	1143280
4900	58922	1143323
4901	58932	1143271
4902	58940	1143196
4903	58955	1143228
4904	58968	1143242
4905	58981	1143255
4906	58992	1143223
4907	58999	1143118
4908	59012	1143112
4909	59020	1143017
4910	59033	1143030
4911	59044	1143008
4912	59060	1143067
4913	59072	1143062
4914	59080	1142960
4915	59095	1143001
4916	59109	1143035
4917	59123	1143061
4918	59136	1143068
4919	59148	1143056
4920	59155	1142953
4921	59166	1142916
4922	59175	1142845
4923	59188	1142855
4924	59201	1142869
4925	59214	1142873
4926	59227	1142879
4927	59240	1142887
4928	59253	1142887
4929	59266	1142893
4930	59280	1142926
4931	59293	1142935
4932	59305	1142908
4933	59313	1142828
4934	59324	1142798
4935	59333	1142718
4936	59344	1142689
4937	59351	1142587
4938	59364	1142595
4939	59377	1142596
4940	59389	1142588
4941	59397	1142495
4942	59410	1142491
4943	59421	1142465
4944	59428	1142354
4945	59446	1142466
4946	59468	1142643
4947	59482	1142666
4948	59489	1142560
4949	59501	1142556
4950	59513	1142527
4951	59522	1142462
4952	59541	1142583
4953	59550	1142519
4954	59565	1142558
4955	59580	1142600
4956	59594	1142634
4957	59607	1142647
4958	59619	1142636
4959	59627	1142533
4960	59638	1142511
4961	59646	1142418
4962	59659	1142426
4963	59672	1142434
4964	59686	1142454
4965	59699	1142456
4966	59712	1142477
4967	59725	1142480
4968	59736	1142447
4969	59745	1142378
4970	59761	1142436
4971	59781	1142573
4972	59803	1142767
4973	59811	1142676
4974	59823	1142651
4975	59830	1142549
4976	59841	1142526
4977	59856	1142557
4978	59872	1142625
4979	59884	1142622
4980	59896	1142594
4981	59903	1142489
4982	59914	1142463
4983	59921	1142361
4984	59934	1142357
4985	59964	1142689
4986	59979	1142744
4987	59995	1142797
4988	60003	1142712
4989	60017	1142735
4990	60028	1142699
4991	60036	1142612
4992	60047	1142590
4993	60059	1142571
4994	60072	1142577
4995	60085	1142589
4996	60098	1142598
4997	60110	1142584
4998	60118	1142489
4999	60132	1142511
5000	60141	1142452
5001	60153	1142428
5002	60160	1142331
5003	60172	1142310
5004	60181	1142248
5005	60192	1142211
5006	60200	1142126
5007	60215	1142162
5008	60225	1142121
5009	60234	1142051
5010	60246	1142041
5011	60257	1142009
5012	60264	1141896
5013	60275	1141872
5014	60284	1141793
5015	60295	1141773
5016	60303	1141688
5017	60314	1141657
5018	60322	1141564
5019	60333	1141536
5020	60343	1141476
5021	60355	1141459
5022	60368	1141476
5023	60379	1141442
5024	60386	1141343
5025	60400	1141352
5026	60411	1141323
5027	60422	1141306
5028	60437	1141332
5029	60448	1141308
5030	60456	1141214
5031	60467	1141185
5032	60474	1141085
5033	60486	1141066
5034	60493	1140962
5035	60506	1140971
5036	60519	1140981
5037	60531	1140961
5038	60538	1140865
5039	60550	1140841
5040	60559	1140784
5041	60570	1140756
5042	60579	1140683
5043	60592	1140684
5044	60605	1140696
5045	60618	1140700
5046	60629	1140672
5047	60638	1140590
5048	60650	1140579
5049	60663	1140586
5050	60675	1140580
5051	60688	1140587
5052	60697	1140511
5053	60710	1140531
5054	60728	1140627
5055	60742	1140645
5056	60760	1140752
5057	60779	1140877
5058	60794	1140922
5059	60812	1141010
5060	60821	1140949
5061	60834	1140951
5062	60846	1140941
5063	60857	1140903
5064	60873	1140977
5065	60888	1141015
5066	60905	1141101
5067	60917	1141085
5068	60925	1140997
5069	60939	1141018
5070	60952	1141022
5071	60965	1141039
5072	60978	1141040
5073	60989	1141015
5074	60998	1140935
5075	61009	1140911
5076	61019	1140852
5077	61031	1140849
5078	61044	1140849
5079	61057	1140863
5080	61070	1140873
5081	61084	1140884
5082	61096	1140883
5083	61109	1140883
5084	61120	1140858
5085	61127	1140746
5086	61141	1140774
5087	61155	1140798
5088	61170	1140841
5089	61183	1140852
5090	61201	1140951
5091	61212	1140925
5092	61220	1140840
5093	61234	1140855
5094	61245	1140829
5095	61253	1140735
5096	61265	1140729
5097	61278	1140728
5098	61290	1140713
5099	61298	1140638
5100	61309	1140597
5101	61319	1140552
5102	61332	1140555
5103	61346	1140586
5104	61360	1140616
5105	61372	1140602
5106	61382	1140551
5107	61397	1140585
5108	61404	1140493
5109	61425	1140633
5110	61441	1140708
5111	61456	1140750
5112	61471	1140786
5113	61484	1140798
5114	61493	1140718
5115	61513	1140853
5116	61540	1141135
5117	61561	1141272
5118	61573	1141268
5119	61586	1141267
5120	61604	1141364
5121	61617	1141380
5122	61627	1141330
5123	61642	1141370
5124	61651	1141303
5125	61663	1141285
5126	61670	1141195
5127	61685	1141226
5128	61700	1141267
5129	61714	1141301
5130	61729	1141332
5131	61744	1141377
5132	61756	1141372
5133	61765	1141293
5134	61779	1141329
5135	61793	1141358
5136	61804	1141326
5137	61813	1141251
5138	61830	1141339
5139	61840	1141275
5140	61852	1141267
5141	61862	1141213
5142	61874	1141213
5143	61885	1141182
5144	61895	1141117
5145	61906	1141092
5146	61914	1141007
5147	61926	1140992
5148	61936	1140952
5149	61944	1140863
5150	61955	1140831
5151	61962	1140733
5152	61976	1140746
5153	61986	1140706
5154	61994	1140618
5155	62006	1140596
5156	62014	1140523
5157	62025	1140486
5158	62032	1140388
5159	62046	1140409
5160	62058	1140392
5161	62067	1140330
5162	62079	1140316
5163	62089	1140259
5164	62103	1140284
5165	62115	1140275
5166	62123	1140185
5167	62135	1140185
5168	62150	1140226
5169	62163	1140231
5170	62176	1140225
5171	62187	1140204
5172	62197	1140150
5173	62209	1140143
5174	62223	1140156
5175	62236	1140171
5176	62247	1140143
5177	62255	1140057
5178	62268	1140055
5179	62280	1140038
5180	62289	1139977
5181	62303	1139996
5182	62316	1140001
5183	62328	1139996
5184	62339	1139964
5185	62347	1139871
5186	62358	1139844
5187	62367	1139785
5188	62379	1139760
5189	62386	1139661
5190	62398	1139652
5191	62410	1139632
5192	62417	1139543
5193	62429	1139529
5194	62438	1139452
5195	62451	1139456
5196	62459	1139378
5197	62468	1139313
5198	62480	1139296
5199	62492	1139289
5200	62507	1139321
5201	62518	1139295
5202	62529	1139261
5203	62541	1139253
5204	62549	1139177
5205	62560	1139143
5206	62568	1139055
5207	62580	1139035
5208	62589	1138974
5209	62599	1138933
5210	62608	1138863
5211	62620	1138850
5212	62628	1138762
5213	62641	1138772
5214	62654	1138777
5215	62665	1138748
5216	62673	1138658
5217	62685	1138644
5218	62694	1138580
5219	62706	1138559
5220	62714	1138482
5221	62728	1138504
5222	62747	1138628
5223	62762	1138663
5224	62778	1138725
5225	62789	1138696
5226	62796	1138597
5227	62809	1138605
5228	62822	1138600
5229	62829	1138508
5230	62844	1138542
5231	62854	1138500
5232	62862	1138411
5233	62873	1138373
5234	62881	1138292
5235	62893	1138273
5236	62900	1138175
5237	62914	1138194
5238	62924	1138159
5239	62932	1138068
5240	62943	1138046
5241	62952	1137967
5242	62964	1137967
5243	62976	1137945
5244	62983	1137850
5245	62997	1137874
5246	63007	1137827
5247	63015	1137734
5248	63027	1137716
5249	63034	1137630
5250	63048	1137651
5251	63059	1137620
5252	63068	1137542
5253	63078	1137508
5254	63088	1137450
5255	63102	1137484
5256	63116	1137504
5257	63130	1137518
5258	63142	1137517
5259	63155	1137523
5260	63166	1137494
5261	63173	1137392
5262	63206	1137744
5263	63224	1137840
5264	63235	1137825
5265	63244	1137747
5266	63265	1137899
5267	63277	1137892
5268	63291	1137919
5269	63303	1137895
5270	63317	1137918
5271	63330	1137926
5272	63338	1137838
5273	63358	1137980
5274	63365	1137879
5275	63378	1137885
5276	63387	1137810
5277	63400	1137816
5278	63420	1137948
5279	63438	1138048
5280	63455	1138129
5281	63466	1138102
5282	63479	1138099
5283	63486	1138005
5284	63504	1138099
5285	63515	1138058
5286	63530	1138100
5287	63538	1138025
5288	63552	1138042
5289	63570	1138131
5290	63589	1138247
5291	63602	1138266
5292	63615	1138261
5293	63623	1138171
5294	63634	1138147
5295	63643	1138081
5296	63664	1138231
5297	63684	1138359
5298	63703	1138475
5299	63713	1138430
5300	63726	1138431
5301	63737	1138411
5302	63745	1138313
5303	63758	1138327
5304	63769	1138301
5305	63779	1138245
5306	63788	1138175
5307	63795	1138078
5308	63808	1138076
5309	63821	1138084
5310	63833	1138070
5311	63845	1138067
5312	63854	1137999
5313	63863	1137939
5314	63875	1137921
5315	63883	1137829
5316	63896	1137843
5317	63909	1137849
5318	63921	1137843
5319	63934	1137842
5320	63946	1137822
5321	63955	1137756
5322	63966	1137738
5323	63974	1137654
5324	63985	1137620
5325	63993	1137539
5326	64006	1137546
5327	64020	1137562
5328	64032	1137557
5329	64046	1137573
5330	64058	1137572
5331	64072	1137579
5332	64085	1137593
5333	64096	1137564
5334	64105	1137492
5335	64118	1137504
5336	64130	1137484
5337	64138	1137404
5338	64150	1137399
5339	64162	1137379
5340	64169	1137286
5341	64181	1137277
5342	64194	1137278
5343	64206	1137256
5344	64213	1137165
5345	64226	1137164
5346	64237	1137142
5347	64246	1137079
5348	64257	1137049
5349	64266	1136975
5350	64278	1136969
5351	64286	1136877
5352	64298	1136873
5353	64315	1136941
5354	64328	1136957
5355	64340	1136934
5356	64348	1136850
5357	64359	1136825
5358	64367	1136734
5359	64378	1136704
5360	64385	1136618
5361	64398	1136623
5362	64411	1136617
5363	64426	1136657
5364	64437	1136625
5365	64443	1136524
5366	64454	1136491
5367	64462	1136412
5368	64476	1136432
5369	64490	1136448
5370	64501	1136414
5371	64510	1136353
5372	64524	1136369
5373	64537	1136376
5374	64551	1136409
5375	64562	1136378
5376	64570	1136301
5377	64583	1136294
5378	64592	1136241
5379	64606	1136256
5380	64617	1136226
5381	64626	1136160
5382	64639	1136171
5383	64650	1136141
5384	64658	1136062
5385	64672	1136073
5386	64685	1136089
5387	64697	1136067
5388	64704	1135971
5389	64716	1135954
5390	64726	1135907
5391	64737	1135876
5392	64744	1135782
5393	64757	1135795
5394	64770	1135799
5395	64779	1135735
5396	64788	1135670
5397	64800	1135661
5398	64812	1135640
5399	64821	1135575
5400	64834	1135573
5401	64846	1135566
5402	64857	1135545
5403	64865	1135449
5404	64877	1135444
5405	64885	1135358
5406	64898	1135366
5407	64911	1135369
5408	64924	1135383
5409	64936	1135362
5410	64945	1135295
5411	64958	1135313
5412	64971	1135310
5413	64983	1135309
5414	64996	1135313
5415	65011	1135353
5416	65023	1135336
5417	65031	1135253
5418	65042	1135226
5419	65049	1135129
5420	65061	1135113
5421	65068	1135015
5422	65081	1135018
5423	65094	1135020
5424	65105	1134996
5425	65114	1134925
5426	65128	1134955
5427	65141	1134964
5428	65152	1134930
5429	65160	1134842
5430	65170	1134809
5431	65177	1134706
5432	65189	1134689
5433	65197	1134603
5434	65217	1134735
5435	65228	1134701
5436	65236	1134627
5437	65248	1134621
5438	65256	1134534
5439	65270	1134547
5440	65281	1134529
5441	65292	1134503
5442	65300	1134416
5443	65312	1134407
5444	65320	1134318
5445	65333	1134324
5446	65344	1134302
5447	65357	1134299
5448	65377	1134427
5449	65386	1134374
5450	65404	1134451
5451	65416	1134450
5452	65428	1134429
5453	65435	1134335
5454	65452	1134406
5455	65463	1134374
5456	65477	1134399
5457	65498	1134554
5458	65514	1134608
5459	65527	1134612
5460	65549	1134772
5461	65563	1134795
5462	65570	1134699
5463	65604	1135055
5464	65616	1135045
5465	65624	1134967
5466	65638	1134996
5467	65651	1135004
5468	65663	1134989
5469	65677	1135007
5470	65690	1135012
5471	65701	1134988
5472	65709	1134906
5473	65723	1134918
5474	65734	1134903
5475	65746	1134879
5476	65754	1134799
5477	65765	1134769
5478	65772	1134676
5479	65783	1134638
5480	65790	1134547
5481	65801	1134521
5482	65809	1134433
5483	65822	1134433
5484	65833	1134419
5485	65841	1134338
5486	65852	1134305
5487	65861	1134233
5488	65875	1134268
5489	65890	1134296
5490	65903	1134312
5491	65917	1134328
5492	65930	1134340
5493	65943	1134340
5494	65955	1134331
5495	65963	1134239
5496	65973	1134205
5497	65981	1134126
5498	65993	1134111
5499	66003	1134052
5500	66013	1134019
5501	66021	1133927
5502	66033	1133928
5503	66046	1133922
5504	66059	1133925
5505	66072	1133931
5506	66083	1133914
5507	66091	1133828
5508	66103	1133820
5509	66121	1133897
5510	66135	1133935
5511	66148	1133925
5512	66157	1133862
5513	66179	1134021
5514	66190	1134007
5515	66199	1133930
5516	66213	1133955
5517	66231	1134047
5518	66252	1134184
5519	66264	1134171
5520	66272	1134103
5521	66285	1134098
5522	66296	1134070
5523	66304	1133989
5524	66315	1133966
5525	66323	1133879
5526	66335	1133866
5527	66343	1133799
5528	66357	1133822
5529	66373	1133866
5530	66388	1133905
5531	66403	1133948
5532	66417	1133970
5533	66431	1133986
5534	66443	1133975
5535	66452	1133916
5536	66465	1133916
5537	66475	1133882
5538	66483	1133790
5539	66496	1133794
5540	66508	1133793
5541	66516	1133709
5542	66530	1133725
5543	66541	1133705
5544	66551	1133652
5545	66560	1133599
5546	66568	1133517
5547	66580	1133499
5548	66587	1133409
5549	66601	1133428
5550	66612	1133400
5551	66620	1133316
5552	66632	1133304
5553	66642	1133255
5554	66653	1133226
5555	66660	1133125
5556	66671	1133109
5557	66681	1133049
5558	66694	1133066
5559	66704	1133012
5560	66717	1133016
5561	66724	1132932
5562	66738	1132947
5563	66749	1132925
5564	66758	1132850
5565	66769	1132832
5566	66777	1132748
5567	66785	1132665
5568	66792	1132578
5569	66807	1132607
5570	66818	1132584
5571	66827	1132516
5572	66838	1132482
5573	66846	1132410
5574	66859	1132416
5575	66870	1132388
5576	66878	1132309
5577	66890	1132292
5578	66898	1132222
5579	66910	1132205
5580	66917	1132110
5581	66929	1132089
5582	66939	1132045
5583	66950	1132017
5584	66958	1131933
5585	66970	1131921
5586	66978	1131856
5587	66989	1131823
5588	66996	1131729
5589	67011	1131766
5590	67021	1131711
5591	67033	1131708
5592	67046	1131710
5593	67059	1131716
5594	67072	1131727
5595	67083	1131695
5596	67091	1131611
5597	67105	1131628
5598	67118	1131633
5599	67128	1131601
5600	67137	1131530
5601	67149	1131512
5602	67156	1131426
5603	67170	1131446
5604	67183	1131458
5605	67197	1131474
5606	67212	1131504
5607	67223	1131479
5608	67230	1131380
5609	67242	1131383
5610	67255	1131382
5611	67264	1131324
5612	67279	1131350
5613	67290	1131335
5614	67300	1131276
5615	67315	1131327
5616	67330	1131359
5617	67343	1131373
5618	67348	1131236
5619	67357	1131177
5620	67366	1131109
5621	67378	1131105
5622	67390	1131081
5623	67397	1130993
5624	67410	1130996
5625	67421	1130965
5626	67428	1130879
5627	67448	1130994
5628	67470	1131157
5629	67495	1131362
5630	67516	1131490
5631	67529	1131498
5632	67541	1131489
5633	67554	1131488
5634	67561	1131402
5635	67574	1131408
5636	67586	1131388
5637	67593	1131298
5638	67606	1131305
5639	67617	1131272
5640	67626	1131211
5641	67638	1131207
5642	67649	1131168
5643	67657	1131088
5644	67665	1131023
5645	67674	1130959
5646	67687	1130953
5647	67694	1130861
5648	67708	1130878
5649	67721	1130884
5650	67729	1130803
5651	67742	1130817
5652	67753	1130787
5653	67766	1130784
5654	67776	1130748
5655	67783	1130649
5656	67796	1130653
5657	67809	1130657
5658	67818	1130596
5659	67821	1130438
5660	67830	1130375
5661	67843	1130388
5662	67857	1130399
5663	67866	1130339
5664	67873	1130254
5665	67887	1130276
5666	67900	1130275
5667	67919	1130379
5668	67935	1130437
5669	67949	1130451
5670	67960	1130433
5671	67968	1130351
5672	67980	1130332
5673	67990	1130284
5674	68002	1130287
5675	68015	1130279
5676	68027	1130267
5677	68040	1130270
5678	68051	1130248
5679	68059	1130166
5680	68070	1130149
5681	68079	1130078
5682	68090	1130046
5683	68097	1129956
5684	68110	1129966
5685	68121	1129943
5686	68131	1129886
5687	68145	1129912
5688	68159	1129928
5689	68174	1129975
5690	68189	1130012
5691	68199	1129961
5692	68215	1130016
5693	68232	1130087
5694	68245	1130103
5695	68254	1130035
5696	68265	1130001
5697	68273	1129921
5698	68287	1129953
5699	68301	1129963
5700	68312	1129937
5701	68320	1129869
5702	68334	1129879
5703	68343	1129823
5704	68361	1129919
5705	68378	1129982
5706	68392	1130001
5707	68406	1130032
5708	68417	1130002
5709	68426	1129932
5710	68438	1129927
5711	68446	1129843
5712	68460	1129874
5713	68470	1129821
5714	68484	1129839
5715	68497	1129849
5716	68508	1129818
5717	68515	1129727
5718	68528	1129734
